"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"PRV6IW69","presentation","2016","Tobler, Waldo R.","257_A view of Migration (CD = Spatially Coherent Migration","","","","","","","2016","2020-05-20 13:25:49","2020-05-21 21:13:15","","","","","","","","","","","","","","Santa Barbara, US-CA","en","","présentation powerpoint","","","","","Cote:CC257","","","","LocCC-CDMV; Migrations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DGG4XVTK","presentation","2011","Tobler, Waldo R.","A Ravensteinesque “Currents of Migration”.Map for California","","","","","","","2011-04-16","2020-05-21 19:58:26","2020-05-21 20:55:24","","","","","","","","","","","","","","Seatttle,","en","","Diaporama","","","","","Cote:CC239","","C:\Users\A-C.bronner\Zotero\storage\VVM5FHIY\Ravenstein CA Map.pps","","Migrations; LocCC-CDSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Association of American Geographers Presentation","","","","","","","","","","","","","","","",""
"3KPWNM3G","presentation","2007","Tobler, Waldo R.","A Movement Talk","","","","","","Today's","2007","2020-05-19 21:43:39","2020-05-21 20:13:54","","","","","","","","","","","","","","University of Redlands, US-CA","en","","","","","","","Cote:CC220","","C:\Users\A-C.bronner\Zotero\storage\52LP8AEF\A Movement Talk.pps","","CC-Mouvements; LocCC-CDSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TPA4F9DM","manuscript","","Tobler, Waldo R.","The scale problem for old maps (and mental maps)","","","","","http://www.geog.ucsb.edu/people/tobler.htm","","nd","2020-05-20 13:39:27","2020-05-21 19:39:21","","","1 p.","","","","","","","","","","","Santa Barbara, US-CA","en","","pdf","","","","CC260","","","","","LocCC-CDSC; CC-Anamorphose (sauf cartogramme)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INNHFPP7","conferencePaper","1985","Tobler, W. R.","Interactive Construction of Continuous Cartograms  Interactive construction of contiguous cartograms,","","","","","","","1985","2020-05-20 11:23:29","2021-02-09 13:40:52","","11 p.","","","","","","","","","","","","Anaheim","en","","","","","","CC250","","","","","LocCC-CDMP; CC-Cartogramme; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","National Computer Graphics Association Conférence, 13-17 mai,","","","","","","","","","","","","","","",""
"72FAF5YU","manuscript","1981","Tobler, W. R.","On Exponent Estimation United Airlines Lounge Detroit Metropolitan Airport","","","","","","","1981","2020-05-20 09:33:38","2020-05-20 09:35:59","","","1","","","","","","","","","","","Detroit Metropolitan Airport","en","","papier informel","","","","CC249","","","","","LocCC-CDSA; CC-Déplacement-Transports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XQ95XWUF","document","1975","Tobler, W. R.","A Difficulty in Urban Morphology Description","","","","","","","1975","2020-05-20 09:29:20","2020-05-20 09:29:41","","","","","","","","","","","","","IIASA Working Paper WP-75-18 Laxenburg,","","en","","","","","","CC248","","","","","LocCC-CDSA; CC-Analyse spatiale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YHQNI3VK","document","1975","Tobler, W. R.","On City Sizes and Growth","","","","","","","1975","2020-05-20 09:24:39","2020-05-20 09:26:55","","","","","","","","","","","","","IIASA Working Paper WP-75-18 Laxenburg,","","en","","","","","","CC247","","","","","LocCC-CDSA; CC-Analyse spatiale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9VL7C8HJ","document","1975","Tobler, W. R.","A Re-examination of Some Old Data on Linguistic Borders and Spatial Interaction","","","","","","","1975","2020-05-20 09:21:34","2020-05-20 09:23:02","","","","","","","","","","","","","IIASA Working Paper WP-75.18 Laxenburg,","","en","","","","","","CC246","","","C:\Users\A-C.bronner\Zotero\storage\YZT74QVJ\Tobler - 1975 - A Re-examination of Some Old Data on Linguistic Bo.pdf","","LocCC-CDMV; CC-Modelisation (mouvement)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R57E5JHX","manuscript","1974","Tobler, W. R.","What is an area cartogram ?","","","","","","","1974","2020-05-20 09:12:16","2021-11-29 16:37:00","","","2","","","","","","","","","","","Michigan","en","","Texte informel","","","","CC245","","","","","LocCC-CDMP; CC-Cartogramme","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RJBXF4MP","manuscript","1965","Tobler, W. R.","Notes on the Analysis of Geographical Distributions","","","","","","","1965-07-16","2020-05-20 09:08:06","2020-05-20 09:10:09","","","9","","","","","","","","","","","East Lansing","en","","Paper delivered at the Institute on Emerging Concepts and Methods in Urban and Regional Analysis","","","","CC243","","","","","LocCC-CDSA; CC-Analyse spatiale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6YBE2IGI","presentation","2014","Tobler, Waldo R.","A study of Munich Commuting","","","","","http://www.aag.org/galleries/conference-files/2014_AAG_Annual_Meeting_Program.pdf","","2014-04-08","2020-05-19 22:09:23","2020-05-19 23:54:21","","","","","","","","","","","","","","Tampa, Florida","","","","","","","","Cote:CC225","","C:\Users\A-C.bronner\Zotero\storage\FLDKNP88\Munich Commuting.pps","","LocCC-CDSH; CC-Déplacement-Transports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Association of American Geographers Annual Meeting","","","","","","","","","","","","","","","",""
"3EZFCTDI","presentation","2010","Tobler, Waldo R.","An Experiment in Filtering of Geographic Movement Tables","","","","","","","2010-02-21","2020-05-19 22:03:15","2020-05-19 23:21:22","","","","","","","","","","","","","","Sedona, Arizona","","","","","","","","Cote:CC224","","C:\Users\A-C.bronner\Zotero\storage\P3H8GEUU\Filter Moves.pps","","CC-Mouvements; LocCC-CDSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Western Regional Science Association Annual Meeting","","","","","","","","","","","","","","","",""
"SVSN2JKA","presentation","2011","Tobler, Waldo R.","Beyond Ptolemy : Mercator and other Distorted Maps, Geographies of Place Conference, Center for Spatial Studies Interdisciplinary Humanities Center, UCSB, 25 Fev.","","","","","","","2011-02-25","2020-05-19 23:16:17","2020-05-19 23:19:16","","","","","","","","","","","","","","Center of Spatal Studies, Interdisciplinary Humanities Center, University of California Santa Barbara","","","","","","","","Cote:CC240","","C:\Users\A-C.bronner\Zotero\storage\STMBIV5N\Beyond Ptolemy.pps","","CC-Systeme_projection; LocCC-CDSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Geographies of Place Conference","","","","","","","","","","","","","","","",""
"5QY44BQS","presentation","2004","Tobler, Waldo R.","Remarks on Migration and Urban Potentials","","","","","","In parr one I look at recent migration to and from San Luis Obispo county using aa new computer mapping program. In part two I search for examples of potential growth between metropolitan areas.","2004-09-10","2020-05-19 23:00:12","2020-05-19 23:04:52","","","","","","","","","","","","","","San Luis Obispo","","","Diaporama","","","","","Cote:CC232","","C:\Users\A-C.bronner\Zotero\storage\66M8I3UR\SLO.PPS","","Migrations; LocCC-CDSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Presentation at  the President's Panel, Association  of Pacific Coast Geographers","","","","","","","","","","","","","","","",""
"8B5QD9QX","presentation","2008","Tobler, Waldo R.","Quantitative Visualization","","","","","","","2008","2020-05-19 21:51:25","2020-05-19 22:28:36","","","","","","","","","","","","","","University of Redlands, US-CA","en","","","","","","","Cote:CC222","","","","LocCC-ABS; CC-Systeme_projection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DB4WFTX6","journalArticle","1979","Tobler, Waldo R.","Smooth Pycnophylactic Interpolation for Geographical Regions","Journal of the American Statistical Association","","0162-1459","10/ghz78f","https://www.tandfonline.com/doi/abs/10.1080/01621459.1979.10481647","Census enumerations are usually packaged in irregularly shaped geographical regions. Interior values can be interpolated for such regions, without specification of “control points,” by using an analogy to elliptical partial differential equations. A solution procedure is suggested, using finite difference methods with classical boundary conditions. In order to estimate densities, an additional nonnegativity condition is required. Smooth contour maps, which satisfy the volume preserving and nonnegativity constraints, illustrate the method using actual geographical data. It is suggested that the procedure may be used to convert observations from one bureaucratic partitioning of a geographical area to another.","1979-01","2020-04-30 08:14:13","2021-02-09 13:40:52","2020-04-30 08:14:13","519-530","","367","74","","","","","","","","","","en","","","","","Taylor and Francis+NEJM","CC87","","","","","CC-Lissage, interpolation; LocCC-CDSA; Bivariate interpolation; Density estimation; Dirichlet integral; Numerical methods; Population density","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3HSC758A","bookSection","1979","Tobler, Waldo R.","Cellular Geography","Philosophy in Geography","978-94-009-9394-5","","","https://public.ebookcentral.proquest.com/choice/publicfullrecord.aspx?p=3108146","","1979","2020-05-08 21:54:07","2020-05-19 21:39:04","2020-05-08 21:54:07","379-386","","","","","","","","","","","Springer Netherlands","Dordrecht, NL","en","","","","","Open WorldCat","CC85","","","","","LocCC-CDSA; CC-SIG (GIS)","","Gale, Stephen; Olsson, Gunnar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C3PLHCQB","journalArticle","1997","Tobler, Waldo R.","Alternatives to Miller's Projection","Cartography and Geographic Information Systems","","1050-9844","10/bjpz77","https://doi.org/10.1559/152304097782439358","","1997-01","2020-04-30 07:09:11","2021-02-09 13:40:52","2020-04-30 07:09:11","110-112","","2","24","","","","","","","","","","en","","","","","Taylor and Francis+NEJM","CC140","","","","","CC-Systeme_projection; LocCC-OKleinpdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VCDGJ9IT","journalArticle","1986","Tobler, Waldo R.","The Geographic Movement of Wealth in the United States","Mappemonde","","","","https://www.mgm.fr/PUB/Mappemonde/M386/p37-40.pdf","A numerical model applied to the density and the flow of wealth in the United States in 1970 and 1976 shows that wealth moves with people. The maps presenting this flow resemble those of the net population movement at the same period.","1986","2020-05-12 12:14:46","2021-02-09 13:40:52","","37-40","","3","1","","","","","","","","","","en","","","","","","CC107","","","C:\Users\A-C.bronner\Zotero\storage\TGZ8B37M\Tobler - 1986 - The Geographic Movement of Wealth in the United St.pdf","","CC-Mouvements; LocCC-CDMV; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FWG2AL35","presentation","2000","Tobler, Waldo R.","Map Projections","","","","","","","2000-05","2020-05-19 21:00:03","2020-05-19 21:23:53","","","","","","","","","","","","","","University od Oregon","","","","","","","","Cote:CC212","","","","LocCC-ABS; CC-Systeme_projection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FKDVDG9H","presentation","2000","Tobler, Waldo R.","Qibla Maps","","","","","","","2000-11","2020-05-19 21:03:11","2020-05-19 21:23:31","","","","","","","","","","","","","","Santa Barbara, US-CA","","","","","","","","Cote:CC213","","C:\Users\A-C.bronner\Zotero\storage\X4W82AKQ\Qibla Maps.pps","","CC-Systeme_projection; Loc CC-CDSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5KS97K57","presentation","2000","Tobler, Waldo R.","The Care and Feeding of vector Fields","","","","","","","2000-04","2020-05-19 21:04:50","2020-05-19 21:23:06","","","","","","","","","","","","","","London, GB","en","","","","","","","Cote:CC214","","C:\Users\A-C.bronner\Zotero\storage\HQY777MB\Vector Fields.pps","","CC-Modelisation (mouvement); Loc CC-CDSH X 2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
